Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
group_G5_3_1	hsa04142	Lysosome	10/10	132/8158	8.72085064834956e-19	1.22091909076894e-17	7.3438742301891e-18	GUSB/TPP1/HGSNAT/SLC17A5/PPT1/MANBA/NPC2/SMPD1/AGA/FUCA1	10
group_G5_3_1	hsa00511	Other glycan degradation	3/10	18/8158	1.07209797188726e-06	7.50468580321083e-06	4.51409672373584e-06	MANBA/AGA/FUCA1	3
group_G5_3_1	hsa00531	Glycosaminoglycan degradation	2/10	19/8158	0.000228714990395767	0.00106733662184691	0.000642006990584609	GUSB/HGSNAT	2
group_G5_3_2	hsa05110	Vibrio cholerae infection	6/7	50/8158	2.70929437071181e-13	3.52208268192535e-12	5.70377762255118e-13	ATP6V1B2/ATP6V1C1/ATP6V0B/ATP6V0A1/ATP6V1G2/ATP6V0C	6
group_G5_3_2	hsa05120	Epithelial cell signaling in Helicobacter pylori infection	6/7	70/8158	2.23074698000952e-12	1.44998553700619e-11	2.3481547157995e-12	ATP6V1B2/ATP6V1C1/ATP6V0B/ATP6V0A1/ATP6V1G2/ATP6V0C	6
group_G5_3_2	hsa04721	Synaptic vesicle cycle	6/7	78/8158	4.3662539998795e-12	1.82380079242102e-11	2.95352355047939e-12	ATP6V1B2/ATP6V1C1/ATP6V0B/ATP6V0A1/ATP6V1G2/ATP6V0C	6
group_G5_3_2	hsa04966	Collecting duct acid secretion	5/7	27/8158	5.61169474591084e-12	1.82380079242102e-11	2.95352355047939e-12	ATP6V1B2/ATP6V1C1/ATP6V0A1/ATP6V1G2/ATP6V0C	5
group_G5_3_2	hsa05323	Rheumatoid arthritis	6/7	93/8158	1.29369189265255e-11	3.36359892089663e-11	5.44712375853706e-12	ATP6V1B2/ATP6V1C1/ATP6V0B/ATP6V0A1/ATP6V1G2/ATP6V0C	6
group_G5_3_2	hsa00190	Oxidative phosphorylation	6/7	134/8158	1.212954752948e-10	2.62806863138733e-10	4.25598158929122e-11	ATP6V1B2/ATP6V1C1/ATP6V0B/ATP6V0A1/ATP6V1G2/ATP6V0C	6
group_G5_3_2	hsa04145	Phagosome	6/7	152/8158	2.61428553775019e-10	4.85510171296464e-10	7.86251289548930e-11	ATP6V1B2/ATP6V1C1/ATP6V0B/ATP6V0A1/ATP6V1G2/ATP6V0C	6
group_G5_3_2	hsa05165	Human papillomavirus infection	6/7	331/8158	2.88716293533618e-08	4.69163976992129e-08	7.59779719825311e-09	ATP6V1B2/ATP6V1C1/ATP6V0B/ATP6V0A1/ATP6V1G2/ATP6V0C	6
group_G5_3_2	hsa04150	mTOR signaling pathway	4/7	156/8158	4.30680745608633e-06	6.22094410323581e-06	1.00744034060499e-06	ATP6V1B2/ATP6V1C1/ATP6V1G2/SEH1L	4
group_G5_3_2	hsa04142	Lysosome	3/7	132/8158	0.000138214741377824	0.000179679163791172	2.90978402900683e-05	ATP6V0B/ATP6V0A1/ATP6V0C	3
group_G5_3_2	hsa05152	Tuberculosis	3/7	180/8158	0.000346381429141447	0.000409359870803528	6.62930964864014e-05	ATP6V0B/ATP6V0A1/ATP6V0C	3
group_G5_3_5	hsa04142	Lysosome	2/3	132/8158	0.000771281220591194	0.00231384366177358	NA	CTSE/CTSO	2
group_G5_4_1	hsa04150	mTOR signaling pathway	9/14	156/8158	5.00745092400594e-13	1.55230978644184e-11	1.00149018480119e-11	CAB39/TELO2/WDR24/FNIP1/ATP6V1C2/ATP6V1G3/LAMTOR4/NPRL3/RRAGC	9
group_G5_4_1	hsa05110	Vibrio cholerae infection	5/14	50/8158	1.35308028852631e-08	2.09727444721578e-07	1.35308028852631e-07	ATP6V1C2/ATP6V1G3/TCIRG1/ATP6V0B/ATP6V0A1	5
group_G5_4_1	hsa05120	Epithelial cell signaling in Helicobacter pylori infection	5/14	70/8158	7.58764600014064e-08	7.21767397212423e-07	4.65656385298337e-07	ATP6V1C2/ATP6V1G3/TCIRG1/ATP6V0B/ATP6V0A1	5
group_G5_4_1	hsa04966	Collecting duct acid secretion	4/14	27/8158	9.31312770596674e-08	7.21767397212423e-07	4.65656385298337e-07	ATP6V1C2/ATP6V1G3/TCIRG1/ATP6V0A1	4
group_G5_4_1	hsa04721	Synaptic vesicle cycle	5/14	78/8158	1.31373972851158e-07	8.1451863167718e-07	5.25495891404632e-07	ATP6V1C2/ATP6V1G3/TCIRG1/ATP6V0B/ATP6V0A1	5
group_G5_4_1	hsa05323	Rheumatoid arthritis	5/14	93/8158	3.18954564027154e-07	1.6479319141403e-06	1.06318188009051e-06	ATP6V1C2/ATP6V1G3/TCIRG1/ATP6V0B/ATP6V0A1	5
group_G5_4_1	hsa00190	Oxidative phosphorylation	5/14	134/8158	1.97243110956768e-06	8.73505205665685e-06	5.63551745590765e-06	ATP6V1C2/ATP6V1G3/TCIRG1/ATP6V0B/ATP6V0A1	5
group_G5_4_1	hsa04145	Phagosome	5/14	152/8158	3.6757325392122e-06	1.42434635894473e-05	9.1893313480305e-06	ATP6V1C2/ATP6V1G3/TCIRG1/ATP6V0B/ATP6V0A1	5
group_G5_4_1	hsa05165	Human papillomavirus infection	5/14	331/8158	0.000157783422903167	0.000543476234444242	0.000350629828673704	ATP6V1C2/ATP6V1G3/TCIRG1/ATP6V0B/ATP6V0A1	5
group_G5_4_1	hsa04142	Lysosome	3/14	132/8158	0.0013227773151566	0.00410060967698546	0.0026455546303132	TCIRG1/ATP6V0B/ATP6V0A1	3
group_G5_4_1	hsa05152	Tuberculosis	3/14	180/8158	0.00321405190340156	0.00905778263685895	0.00584373073345739	TCIRG1/ATP6V0B/ATP6V0A1	3
group_G5_4_2	hsa04150	mTOR signaling pathway	3/4	156/8158	2.70577210814805e-05	0.00278694527139249	0.00176587232321241	CASTOR2/PIK3R1/GRB10	3
group_G5_4_6	hsa00531	Glycosaminoglycan degradation	2/3	19/8158	1.53967584055772e-05	0.000215554617678081	0.000145864027000205	HYAL1/ARSB	2
group_G5_4_6	hsa04142	Lysosome	2/3	132/8158	0.000771281220591194	0.00539896854413836	0.00365343736069513	HYAL1/ARSB	2
group_G5_5_0	hsa04137	Mitophagy - animal	10/39	72/8158	7.78844876112942e-13	1.46422836709233e-10	8.85423648633660e-11	BECN1/E2F1/USP30/CALCOCO2/MAP1LC3B/SP1/AMBRA1/FUNDC1/MAP1LC3B2/FOXO3	10
group_G5_5_0	hsa04140	Autophagy - animal	11/39	141/8158	3.07774770519514e-11	2.89308284288343e-09	1.74945659032145e-09	BECN1/RHEB/RPS6KB2/ATG10/PRKACA/PIK3R2/MAP1LC3B/AKT1S1/AMBRA1/MAP1LC3B2/RPTOR	11
group_G5_5_0	hsa04211	Longevity regulating pathway	9/39	89/8158	2.35033962937434e-10	1.47287950107459e-08	8.90655017447119e-09	PPARGC1A/RHEB/RPS6KB2/PRKACA/SESN2/PIK3R2/AKT1S1/FOXO3/RPTOR	9
group_G5_5_0	hsa05131	Shigellosis	12/39	247/8158	8.60970616658588e-10	4.04656189829537e-08	2.44696912102967e-08	TLR4/BECN1/RPS6KB2/PXN/PIK3R2/CALCOCO2/MAP1LC3B/MAPK14/AKT1S1/MAP1LC3B2/FOXO3/RPTOR	12
group_G5_5_0	hsa01522	Endocrine resistance	7/39	98/8158	3.26653377077268e-07	1.22821669781053e-05	7.42706625775683e-06	E2F1/RPS6KB2/PRKACA/PIK3R2/MAPK14/SP1/ESR1	7
group_G5_5_0	hsa04213	Longevity regulating pathway - multiple species	6/39	62/8158	4.03904968252445e-07	1.26556890052433e-05	7.65293624057264e-06	RPS6KB2/PRKACA/PIK3R2/AKT1S1/FOXO3/RPTOR	6
group_G5_5_0	hsa04152	AMPK signaling pathway	7/39	120/8158	1.30166930242635e-06	3.49591184080219e-05	2.11398924303828e-05	PPARGC1A/RHEB/RPS6KB2/PIK3R2/AKT1S1/FOXO3/RPTOR	7
group_G5_5_0	hsa04910	Insulin signaling pathway	7/39	137/8158	3.17302970553271e-06	7.45661980800186e-05	4.50904221312543e-05	PPARGC1A/RHOQ/RHEB/RPS6KB2/PRKACA/PIK3R2/RPTOR	7
group_G5_5_0	hsa04150	mTOR signaling pathway	7/39	156/8158	7.51730846397593e-06	0.000157028221247497	9.49554753344328e-05	RHEB/RPS6KB2/SESN2/PIK3R2/AKT1S1/WDR59/RPTOR	7
group_G5_5_0	hsa05163	Human cytomegalovirus infection	8/39	225/8158	8.69379807068949e-06	0.000163443403728962	9.88347570141543e-05	E2F1/RHEB/RPS6KB2/PRKACA/PXN/PIK3R2/MAPK14/SP1	8
group_G5_5_0	hsa05205	Proteoglycans in cancer	7/39	205/8158	4.43532060748647e-05	0.000706712277643692	0.000427351209325413	TLR4/RPS6KB2/PRKACA/PXN/PIK3R2/MAPK14/ESR1	7
group_G5_5_0	hsa04371	Apelin signaling pathway	6/39	139/8158	4.51092943176825e-05	0.000706712277643692	0.000427351209325413	PPARGC1A/BECN1/RPS6KB2/PRKACA/MAP1LC3B/MAP1LC3B2	6
group_G5_5_0	hsa04714	Thermogenesis	7/39	232/8158	9.71794987697135e-05	0.00140536505913124	0.000849828815152151	PPARGC1A/RHEB/RPS6KB2/PRKACA/MAPK14/AKT1S1/RPTOR	7
group_G5_5_0	hsa05014	Amyotrophic lateral sclerosis	8/39	364/8158	0.000265088864376341	0.00355826413918621	0.00215169388035896	BECN1/XBP1/RAB5A/MAP1LC3B/MAPK14/AMBRA1/HDAC6/MAP1LC3B2	8
group_G5_5_0	hsa05167	Kaposi sarcoma-associated herpesvirus infection	6/39	194/8158	0.000283904053658474	0.00355826413918621	0.00215169388035896	BECN1/E2F1/PIK3R2/MAP1LC3B/MAPK14/MAP1LC3B2	6
group_G5_5_0	hsa04917	Prolactin signaling pathway	4/39	70/8158	0.000325989940277846	0.00383038179826469	0.00231624431250048	PIK3R2/MAPK14/FOXO3/ESR1	4
group_G5_5_0	hsa04136	Autophagy - other	3/39	32/8158	0.000455245880963775	0.00477359322467564	0.00288660732511181	BECN1/ATG10/RPTOR	3
group_G5_5_0	hsa05170	Human immunodeficiency virus 1 infection	6/39	212/8158	0.00045704615980937	0.00477359322467564	0.00288660732511181	TLR4/CUL4A/RPS6KB2/PXN/PIK3R2/MAPK14	6
group_G5_5_0	hsa04936	Alcoholic liver disease	5/39	142/8158	0.000532407951323339	0.00516794454120917	0.00312507284686781	PPARGC1A/TLR4/MAPK14/NOX4/FOXO3	5
group_G5_5_0	hsa05017	Spinocerebellar ataxia	5/39	143/8158	0.000549781334171188	0.00516794454120917	0.00312507284686781	BECN1/XBP1/PIK3R2/SP1/AMBRA1	5
group_G5_5_0	hsa05224	Breast cancer	5/39	147/8158	0.000623583421744106	0.00558255634704247	0.00337578995229892	E2F1/RPS6KB2/PIK3R2/SP1/ESR1	5
group_G5_5_0	hsa05235	PD-L1 expression and PD-1 checkpoint pathway in cancer	4/39	89/8158	0.000813357108344704	0.00667571392968221	0.00403682589252899	TLR4/RPS6KB2/PIK3R2/MAPK14	4
group_G5_5_0	hsa04218	Cellular senescence	5/39	156/8158	0.000816709682886653	0.00667571392968221	0.00403682589252899	E2F1/RHEB/PIK3R2/MAPK14/FOXO3	5
group_G5_5_0	hsa05231	Choline metabolism in cancer	4/39	98/8158	0.00116680136928546	0.00913994405940281	0.0055269538545101	RHEB/RPS6KB2/PIK3R2/SP1	4
group_G5_5_1	hsa05110	Vibrio cholerae infection	5/8	50/8158	3.89097703455596e-10	5.83646555183395e-09	1.22872958985978e-09	ATP6V1H/ATP6V0A2/ATP6V1D/ATP6V1B1/ATP6V0E1	5
group_G5_5_1	hsa05120	Epithelial cell signaling in Helicobacter pylori infection	5/8	70/8158	2.20898397343677e-09	1.65673798007758e-08	3.48786943174226e-09	ATP6V1H/ATP6V0A2/ATP6V1D/ATP6V1B1/ATP6V0E1	5
group_G5_5_1	hsa04721	Synaptic vesicle cycle	5/8	78/8158	3.84359025887776e-09	1.92179512943888e-08	4.04588448302922e-09	ATP6V1H/ATP6V0A2/ATP6V1D/ATP6V1B1/ATP6V0E1	5
group_G5_5_1	hsa04966	Collecting duct acid secretion	4/8	27/8158	6.60155935647541e-09	2.47558475867828e-08	5.21175738669112e-09	ATP6V0A2/ATP6V1D/ATP6V1B1/ATP6V0E1	4
group_G5_5_1	hsa05323	Rheumatoid arthritis	5/8	93/8158	9.41838612318623e-09	2.82551583695587e-08	5.94845439359131e-09	ATP6V1H/ATP6V0A2/ATP6V1D/ATP6V1B1/ATP6V0E1	5
group_G5_5_1	hsa00190	Oxidative phosphorylation	5/8	134/8158	5.9739091058323e-08	1.49347727645808e-07	3.14416268728016e-08	ATP6V1H/ATP6V0A2/ATP6V1D/ATP6V1B1/ATP6V0E1	5
group_G5_5_1	hsa04145	Phagosome	5/8	152/8158	1.12575471225408e-07	2.41233152625875e-07	5.07859268686052e-08	ATP6V1H/ATP6V0A2/ATP6V1D/ATP6V1B1/ATP6V0E1	5
group_G5_5_1	hsa05165	Human papillomavirus infection	5/8	331/8158	5.40315977943836e-06	1.01309245864469e-05	2.13282622872567e-06	ATP6V1H/ATP6V0A2/ATP6V1D/ATP6V1B1/ATP6V0E1	5
group_G5_5_1	hsa04150	mTOR signaling pathway	3/8	156/8158	0.000357976679027342	0.000596627798378904	0.000125605852290296	ATP6V1H/ATP6V1D/ATP6V1B1	3
group_G5_5_2	hsa04142	Lysosome	4/7	132/8158	2.20786513796839e-06	4.41573027593679e-05	1.16203428314126e-05	CTSA/HEXB/NAGA/LIPA	4
group_G5_5_2	hsa00603	Glycosphingolipid biosynthesis - globo and isoglobo series	2/7	15/8158	6.59198113496788e-05	0.000659198113496788	0.000173473187762313	HEXB/NAGA	2
group_G5_5_3	hsa04150	mTOR signaling pathway	5/7	156/8158	4.88469317603976e-08	9.76938635207952e-07	9.2552081230227e-07	LAMTOR5/SLC38A9/TTI1/DEPDC5/RRAGD	5
group_G5_6_0	hsa04140	Autophagy - animal	17/43	141/8158	1.17892162348869e-19	1.94522067875634e-17	1.12928281828917e-17	SH3GLB1/HIF1A/CAMKK2/DAPK1/RPS6KB1/ULK1/RAB7A/PIK3R4/PIK3C3/KRAS/GABARAPL2/MAPK8/AKT1S1/RAB8A/ATG16L2/RRAGB/ATG14	17
group_G5_6_0	hsa04137	Mitophagy - animal	10/43	72/8158	2.28447989756752e-12	1.8846959154932e-10	1.09414563515076e-10	HIF1A/OPTN/BNIP3L/ULK1/USP8/RAB7A/KRAS/GABARAPL2/MAPK8/ATF4	10
group_G5_6_0	hsa04211	Longevity regulating pathway	8/43	89/8158	1.5481804516264e-08	8.51499248394522e-07	4.94331302098256e-07	CAMKK2/RPS6KB1/ULK1/SESN1/PRKAB1/KRAS/AKT1S1/ATF4	8
group_G5_6_0	hsa04150	mTOR signaling pathway	8/43	156/8158	1.22758650039336e-06	5.06379431412259e-05	2.93974661936304e-05	LAMTOR1/RPS6KB1/SEC13/ULK1/KRAS/AKT1S1/FLCN/RRAGB	8
group_G5_6_0	hsa04068	FoxO signaling pathway	7/43	131/8158	4.66887778231376e-06	0.000154072966816354	8.94458690927478e-05	EGF/PRKAB1/KRAS/GABARAPL2/MAPK8/STAT3/FOXO4	7
group_G5_6_0	hsa04371	Apelin signaling pathway	7/43	139/8158	6.91877650597046e-06	0.000190266353914188	0.000110457660007599	EGR1/RPS6KB1/PRKAB1/PIK3R4/PIK3C3/KRAS/HDAC5	7
group_G5_6_0	hsa04213	Longevity regulating pathway - multiple species	5/43	62/8158	1.65920145766256e-05	0.000391097486449033	0.000227048620522246	RPS6KB1/PRKAB1/KRAS/AKT1S1/HSPA1A	5
group_G5_6_0	hsa04152	AMPK signaling pathway	6/43	120/8158	3.49213785378232e-05	0.000669105348490183	0.000388443934370696	CAMKK2/RPS6KB1/ULK1/PRKAB1/AKT1S1/RAB8A	6
group_G5_6_0	hsa05131	Shigellosis	8/43	247/8158	3.64966553721918e-05	0.000669105348490183	0.000388443934370696	RPS6KB1/PIK3R4/PIK3C3/MAPK8/AKT1S1/FOXO4/RRAGB/ATG14	8
group_G5_6_0	hsa04144	Endocytosis	8/43	251/8158	4.09384356062428e-05	0.00067290492238741	0.000390649747606088	SH3GLB1/USP8/SMURF1/RAB7A/RAB5A/NEDD4/RAB8A/HSPA1A	8
group_G5_6_0	hsa05212	Pancreatic cancer	5/43	76/8158	4.48603281591607e-05	0.00067290492238741	0.000390649747606088	EGF/RPS6KB1/KRAS/MAPK8/STAT3	5
group_G5_6_0	hsa05014	Amyotrophic lateral sclerosis	9/43	364/8158	9.29422900681766e-05	0.00121618093015296	0.000706044431540155	OPTN/SEC13/ULK1/RAB5A/PIK3R4/PIK3C3/RAB8A/ATF4/ATG14	9
group_G5_6_0	hsa05235	PD-L1 expression and PD-1 checkpoint pathway in cancer	5/43	89/8158	9.5820315709021e-05	0.00121618093015296	0.000706044431540155	HIF1A/EGF/RPS6KB1/KRAS/STAT3	5
group_G5_6_0	hsa05022	Pathways of neurodegeneration - multiple diseases	10/43	476/8158	0.000139199677094754	0.00164056762290246	0.000952418843279897	OPTN/ULK1/RAB5A/PIK3R4/PIK3C3/KRAS/MAPK8/RAB8A/ATF4/ATG14	10
group_G5_6_0	hsa05231	Choline metabolism in cancer	5/43	98/8158	0.000151381909241814	0.00166520100165995	0.000966719560772285	HIF1A/EGF/RPS6KB1/KRAS/MAPK8	5
group_G5_6_0	hsa04920	Adipocytokine signaling pathway	4/43	69/8158	0.000451134052390345	0.00465231991527543	0.00270086833996851	CAMKK2/PRKAB1/MAPK8/STAT3	4
group_G5_6_0	hsa05167	Kaposi sarcoma-associated herpesvirus infection	6/43	194/8158	0.000490246999299386	0.00475827969908228	0.00276238247283245	HIF1A/PIK3C3/KRAS/MAPK8/STAT3/ATG14	6
group_G5_6_0	hsa04136	Autophagy - other	3/43	32/8158	0.000608237039543664	0.00557550619581692	0.00323681699406277	PIK3R4/PIK3C3/GABARAPL2	3
group_G5_6_0	hsa01521	EGFR tyrosine kinase inhibitor resistance	4/43	79/8158	0.00075471069067243	0.00655406652426058	0.00380491262333469	EGF/RPS6KB1/KRAS/STAT3	4
group_G5_6_0	hsa05017	Spinocerebellar ataxia	5/43	143/8158	0.000868975740111364	0.00716904985591876	0.00416193643948074	ULK1/PIK3R4/PIK3C3/MAPK8/ATG14	5
group_G5_6_0	hsa04012	ErbB signaling pathway	4/43	85/8158	0.000994044521975792	0.00778925032637766	0.0045219890252017	EGF/RPS6KB1/KRAS/MAPK8	4
group_G5_6_0	hsa05210	Colorectal cancer	4/43	86/8158	0.00103856671018369	0.00778925032637766	0.0045219890252017	EGF/RPS6KB1/KRAS/MAPK8	4
group_G5_6_0	hsa05219	Bladder cancer	3/43	41/8158	0.00126478274103901	0.00907344140310593	0.00526751622126086	EGF/DAPK1/KRAS	3
group_G5_6_0	hsa04912	GnRH signaling pathway	4/43	93/8158	0.00139035451886937	0.00955868731722695	0.00554922198320672	EGR1/KRAS/MAPK8/ATF4	4
group_G5_6_1	hsa04966	Collecting duct acid secretion	7/8	27/8158	1.48952251679287e-17	1.78742702015145e-16	1.56791843872934e-17	ATP6V0E2/ATP6V0A2/ATP6V1E1/ATP6V1G2/ATP6V0E1/ATP6V0A4/ATP6V1A	7
group_G5_6_1	hsa05110	Vibrio cholerae infection	7/8	50/8158	1.67124907072468e-15	1.00274944243481e-14	8.79604774065618e-16	ATP6V0E2/ATP6V0A2/ATP6V1E1/ATP6V1G2/ATP6V0E1/ATP6V0A4/ATP6V1A	7
group_G5_6_1	hsa05120	Epithelial cell signaling in Helicobacter pylori infection	7/8	70/8158	2.00144349717054e-14	8.00577398868218e-14	7.02260876200191e-15	ATP6V0E2/ATP6V0A2/ATP6V1E1/ATP6V1G2/ATP6V0E1/ATP6V0A4/ATP6V1A	7
group_G5_6_1	hsa04721	Synaptic vesicle cycle	7/8	78/8158	4.40703816618938e-14	1.32211144985681e-13	1.15974688583931e-14	ATP6V0E2/ATP6V0A2/ATP6V1E1/ATP6V1G2/ATP6V0E1/ATP6V0A4/ATP6V1A	7
group_G5_6_1	hsa05323	Rheumatoid arthritis	7/8	93/8158	1.5777598595526e-13	3.78662366292623e-13	3.32159970432126e-14	ATP6V0E2/ATP6V0A2/ATP6V1E1/ATP6V1G2/ATP6V0E1/ATP6V0A4/ATP6V1A	7
group_G5_6_1	hsa00190	Oxidative phosphorylation	7/8	134/8158	2.1762331559489e-12	4.35246631189781e-12	3.81795290517352e-13	ATP6V0E2/ATP6V0A2/ATP6V1E1/ATP6V1G2/ATP6V0E1/ATP6V0A4/ATP6V1A	7
group_G5_6_1	hsa04145	Phagosome	7/8	152/8158	5.34981891344821e-12	9.17111813733978e-12	8.04484047135068e-13	ATP6V0E2/ATP6V0A2/ATP6V1E1/ATP6V1G2/ATP6V0E1/ATP6V0A4/ATP6V1A	7
group_G5_6_1	hsa05165	Human papillomavirus infection	7/8	331/8158	1.31464522476842e-09	1.97196783715262e-09	1.72979634837949e-10	ATP6V0E2/ATP6V0A2/ATP6V1E1/ATP6V1G2/ATP6V0E1/ATP6V0A4/ATP6V1A	7
group_G5_6_1	hsa04150	mTOR signaling pathway	3/8	156/8158	0.000357976679027342	0.000477302238703123	4.18686174300985e-05	ATP6V1E1/ATP6V1G2/ATP6V1A	3
group_G5_6_1	hsa04142	Lysosome	2/8	132/8158	0.00682558023927481	0.00819069628712978	0.00071848213044998	ATP6V0A2/ATP6V0A4	2
group_G5_6_2	hsa04142	Lysosome	6/6	132/8158	1.60209581095825e-11	1.2816766487666e-10	NA	PPT2/IDS/ARSG/NAGLU/GALNS/GLA	6
group_G5_6_2	hsa00531	Glycosaminoglycan degradation	3/6	19/8158	2.13302060785181e-07	8.53208243140725e-07	NA	IDS/NAGLU/GALNS	3
group_G5_6_4	hsa03460	Fanconi anemia pathway	1/1	54/8158	0.00661926942878177	0.00661926942878177	NA	WDR48	1
group_G9_0	hsa04210	Apoptosis	2/2	136/8158	0.000275904328280708	0.000943800181790296	NA	AIFM1/PARP1	2
group_G9_0	hsa04217	Necroptosis	2/2	159/8158	0.000377520072716118	0.000943800181790296	NA	AIFM1/PARP1	2
group_G9_All	hsa04210	Apoptosis	2/3	136/8158	0.000818646976997686	0.00391309090575625	0.000588434722670112	PARP1/AIFM1	2
group_G9_All	hsa04217	Necroptosis	2/3	159/8158	0.00111802597307321	0.00391309090575625	0.000588434722670112	PARP1/AIFM1	2
